"x","y","L1","L2","L3"
287711.900695233,8664204.93736406,56,31,32
287711.960549184,8664204.93736406,55,32,31
287712.020403136,8664204.93736406,64,31,30
287712.080257087,8664204.93736406,72,29,34
287712.140111039,8664204.93736406,66,35,31
287712.199964991,8664204.93736406,55,41,40
287712.259818942,8664204.93736406,53,48,40
287712.319672894,8664204.93736406,58,43,47
287712.379526846,8664204.93736406,53,44,34
287712.439380797,8664204.93736406,55,39,33
287712.499234749,8664204.93736406,62,33,31
287712.5590887,8664204.93736406,65,33,29
287712.618942652,8664204.93736406,66,32,29
287712.678796604,8664204.93736406,66,33,31
287712.738650555,8664204.93736406,65,34,34
287712.798504507,8664204.93736406,66,35,33
287712.858358458,8664204.93736406,63,40,33
287712.91821241,8664204.93736406,64,38,33
287712.978066362,8664204.93736406,74,28,43
287713.037920313,8664204.93736406,75,35,40
287713.097774265,8664204.93736406,70,40,47
287713.157628217,8664204.93736406,71,36,58
287713.217482168,8664204.93736406,65,44,48
287713.27733612,8664204.93736406,62,45,40
287713.337190071,8664204.93736406,70,42,35
287713.397044023,8664204.93736406,72,32,47
287713.456897975,8664204.93736406,87,32,47
287713.516751926,8664204.93736406,101,28,56
287713.576605878,8664204.93736406,101,35,52
287713.63645983,8664204.93736406,105,37,49
287705.376614506,8664204.87751011,43,29,25
287705.436468457,8664204.87751011,47,24,32
287705.496322409,8664204.87751011,50,23,32
287705.556176361,8664204.87751011,49,26,30
287705.616030312,8664204.87751011,44,34,24
287705.675884264,8664204.87751011,47,38,23
287705.735738216,8664204.87751011,48,39,31
287705.795592167,8664204.87751011,70,28,28
287705.855446119,8664204.87751011,82,26,46
287705.91530007,8664204.87751011,103,25,53
287705.975154022,8664204.87751011,132,19,49
287706.035007974,8664204.87751011,112,27,58
287706.094861925,8664204.87751011,99,29,60
287706.154715877,8664204.87751011,100,28,59
287706.214569829,8664204.87751011,99,30,57
287706.27442378,8664204.87751011,94,31,65
287706.334277732,8664204.87751011,94,25,75
287706.394131683,8664204.87751011,79,41,45
287706.453985635,8664204.87751011,67,34,59
287706.513839587,8664204.87751011,76,25,59
287706.573693538,8664204.87751011,73,34,50
287706.63354749,8664204.87751011,83,38,41
287706.693401442,8664204.87751011,91,34,57
287706.753255393,8664204.87751011,90,41,53
287706.813109345,8664204.87751011,95,36,53
287706.872963296,8664204.87751011,97,35,55
287706.932817248,8664204.87751011,102,34,53
287706.9926712,8664204.87751011,100,34,54
287707.052525151,8664204.87751011,107,24,55
287707.112379103,8664204.87751011,93,19,62
287707.172233055,8664204.87751011,83,19,52
287707.232087006,8664204.87751011,70,22,34
287707.291940958,8664204.87751011,68,20,25
287707.351794909,8664204.87751011,63,11,31
287707.411648861,8664204.87751011,51,13,30
287707.471502813,8664204.87751011,41,16,25
287707.531356764,8664204.87751011,32,18,22
287707.591210716,8664204.87751011,47,10,19
287707.651064668,8664204.87751011,56,12,11
287707.710918619,8664204.87751011,61,7,25
287707.770772571,8664204.87751011,64,11,26
287707.830626522,8664204.87751011,56,19,22
287707.890480474,8664204.87751011,59,19,23
287707.950334426,8664204.87751011,51,21,27
287708.010188377,8664204.87751011,49,21,25
287708.070042329,8664204.87751011,44,22,24
287708.12989628,8664204.87751011,47,16,18
287708.189750232,8664204.87751011,47,16,18
287708.249604184,8664204.87751011,47,10,18
287708.309458135,8664204.87751011,42,7,26
287708.369312087,8664204.87751011,44,8,14
287708.429166039,8664204.87751011,41,9,15
287708.48901999,8664204.87751011,39,8,19
287708.548873942,8664204.87751011,37,11,16
287708.608727893,8664204.87751011,48,8,16
287708.668581845,8664204.87751011,56,7,19
287708.728435797,8664204.87751011,67,6,22
287708.788289748,8664204.87751011,73,13,20
287708.8481437,8664204.87751011,54,26,19
287708.907997651,8664204.87751011,55,25,29
287708.967851603,8664204.87751011,54,24,39
287709.027705555,8664204.87751011,58,26,33
287709.087559506,8664204.87751011,54,29,30
287709.147413458,8664204.87751011,56,26,28
287709.20726741,8664204.87751011,57,22,28
287709.267121361,8664204.87751011,53,23,27
287709.326975313,8664204.87751011,53,20,39
287709.386829264,8664204.87751011,51,22,40
287709.446683216,8664204.87751011,53,23,42
287709.506537168,8664204.87751011,54,25,44
287709.566391119,8664204.87751011,52,32,36
287709.626245071,8664204.87751011,57,27,34
287709.686099023,8664204.87751011,60,23,32
287709.745952974,8664204.87751011,56,30,25
287709.805806926,8664204.87751011,61,29,29
287709.865660877,8664204.87751011,67,33,41
287709.925514829,8664204.87751011,57,45,44
287709.985368781,8664204.87751011,67,33,50
287710.045222732,8664204.87751011,59,34,39
287710.105076684,8664204.87751011,51,30,41
287710.164930636,8664204.87751011,59,28,24
287710.224784587,8664204.87751011,57,30,25
287710.284638539,8664204.87751011,52,33,27
287710.34449249,8664204.87751011,49,33,31
287710.404346442,8664204.87751011,52,34,30
287710.464200394,8664204.87751011,58,25,41
287710.524054345,8664204.87751011,54,25,39
287710.583908297,8664204.87751011,49,29,35
287710.643762249,8664204.87751011,47,31,33
287710.7036162,8664204.87751011,48,30,33
287710.763470152,8664204.87751011,55,26,33
287710.823324103,8664204.87751011,63,27,29
287710.883178055,8664204.87751011,61,28,33
287710.943032007,8664204.87751011,61,30,28
287711.002885958,8664204.87751011,51,36,26
287711.06273991,8664204.87751011,45,34,30
287711.122593862,8664204.87751011,58,28,28
287711.182447813,8664204.87751011,70,20,33
287711.242301765,8664204.87751011,62,28,19
287711.302155716,8664204.87751011,50,30,26
287711.362009668,8664204.87751011,50,23,36
287711.42186362,8664204.87751011,46,25,39
287711.481717571,8664204.87751011,50,25,37
287711.541571523,8664204.87751011,53,28,33
287711.601425475,8664204.87751011,52,31,35
287711.661279426,8664204.87751011,54,29,44
287711.721133378,8664204.87751011,53,32,40
287711.780987329,8664204.87751011,56,30,38
287711.840841281,8664204.87751011,60,27,33
287711.900695233,8664204.87751011,53,29,34
287711.960549184,8664204.87751011,53,31,34
287712.020403136,8664204.87751011,55,32,28
287712.080257087,8664204.87751011,65,26,36
287712.140111039,8664204.87751011,74,27,31
287712.199964991,8664204.87751011,61,32,38
287712.259818942,8664204.87751011,48,41,38
287712.319672894,8664204.87751011,50,45,34
287712.379526846,8664204.87751011,66,33,35
287712.439380797,8664204.87751011,60,35,37
287712.499234749,8664204.87751011,58,29,43
287712.5590887,8664204.87751011,64,26,35
287712.618942652,8664204.87751011,64,28,31
287712.678796604,8664204.87751011,68,28,29
287712.738650555,8664204.87751011,70,26,38
287712.798504507,8664204.87751011,68,31,36
287712.858358458,8664204.87751011,74,31,36
287712.91821241,8664204.87751011,68,35,35
287712.978066362,8664204.87751011,63,41,34
287713.037920313,8664204.87751011,70,39,39
287713.097774265,8664204.87751011,71,44,47
287713.157628217,8664204.87751011,68,49,56
287713.217482168,8664204.87751011,80,45,50
287713.27733612,8664204.87751011,69,46,50
287713.337190071,8664204.87751011,69,41,36
287713.397044023,8664204.87751011,87,10,47
287713.456897975,8664204.87751011,81,24,38
287713.516751926,8664204.87751011,96,25,56
287713.576605878,8664204.87751011,98,29,57
287713.63645983,8664204.87751011,100,33,58
287705.376614506,8664204.81765616,39,28,30
287705.436468457,8664204.81765616,43,25,33
287705.496322409,8664204.81765616,44,27,30
287705.556176361,8664204.81765616,42,30,27
287705.616030312,8664204.81765616,43,30,28
287705.675884264,8664204.81765616,47,29,29
287705.735738216,8664204.81765616,48,31,31
287705.795592167,8664204.81765616,72,16,29
287705.855446119,8664204.81765616,80,25,38
287705.91530007,8664204.81765616,94,31,47
287705.975154022,8664204.81765616,119,13,80
287706.035007974,8664204.81765616,105,31,58
287706.094861925,8664204.81765616,99,25,70
287706.154715877,8664204.81765616,102,21,67
287706.214569829,8664204.81765616,99,28,59
287706.27442378,8664204.81765616,94,35,60
287706.334277732,8664204.81765616,98,27,68
287706.394131683,8664204.81765616,80,38,51
287706.453985635,8664204.81765616,66,36,52
287706.513839587,8664204.81765616,78,30,36
287706.573693538,8664204.81765616,78,28,44
287706.63354749,8664204.81765616,88,24,48
287706.693401442,8664204.81765616,92,30,49
287706.753255393,8664204.81765616,89,38,52
287706.813109345,8664204.81765616,106,24,67
287706.872963296,8664204.81765616,104,29,60
287706.932817248,8664204.81765616,110,25,57
287706.9926712,8664204.81765616,110,22,56
287707.052525151,8664204.81765616,109,20,52
287707.112379103,8664204.81765616,96,22,51
287707.172233055,8664204.81765616,89,16,54
287707.232087006,8664204.81765616,78,21,35
287707.291940958,8664204.81765616,75,21,28
287707.351794909,8664204.81765616,67,14,29
287707.411648861,8664204.81765616,54,14,28
287707.471502813,8664204.81765616,43,15,22
287707.531356764,8664204.81765616,29,18,23
287707.591210716,8664204.81765616,39,14,17
287707.651064668,8664204.81765616,44,13,19
287707.710918619,8664204.81765616,53,12,19
287707.770772571,8664204.81765616,58,12,25
287707.830626522,8664204.81765616,55,15,27
287707.890480474,8664204.81765616,57,12,40
287707.950334426,8664204.81765616,50,21,30
287708.010188377,8664204.81765616,47,22,27
287708.070042329,8664204.81765616,42,25,24
287708.12989628,8664204.81765616,45,19,20
287708.189750232,8664204.81765616,45,19,20
287708.249604184,8664204.81765616,45,11,24
287708.309458135,8664204.81765616,43,11,19
287708.369312087,8664204.81765616,46,10,8
287708.429166039,8664204.81765616,44,8,15
287708.48901999,8664204.81765616,39,7,22
287708.548873942,8664204.81765616,34,12,19
287708.608727893,8664204.81765616,42,11,15
287708.668581845,8664204.81765616,48,9,23
287708.728435797,8664204.81765616,56,13,13
287708.788289748,8664204.81765616,57,16,21
287708.8481437,8664204.81765616,54,20,22
287708.907997651,8664204.81765616,59,18,24
287708.967851603,8664204.81765616,64,13,34
287709.027705555,8664204.81765616,64,11,47
287709.087559506,8664204.81765616,58,19,42
287709.147413458,8664204.81765616,57,19,39
287709.20726741,8664204.81765616,56,20,38
287709.267121361,8664204.81765616,53,21,36
287709.326975313,8664204.81765616,51,28,29
287709.386829264,8664204.81765616,51,30,27
287709.446683216,8664204.81765616,58,29,24
287709.506537168,8664204.81765616,63,24,37
287709.566391119,8664204.81765616,61,29,31
287709.626245071,8664204.81765616,62,27,31
287709.686099023,8664204.81765616,62,25,32
287709.745952974,8664204.81765616,59,27,33
287709.805806926,8664204.81765616,65,28,32
287709.865660877,8664204.81765616,62,35,43
287709.925514829,8664204.81765616,57,46,45
287709.985368781,8664204.81765616,71,30,56
287710.045222732,8664204.81765616,61,34,43
287710.105076684,8664204.81765616,49,31,46
287710.164930636,8664204.81765616,56,32,26
287710.224784587,8664204.81765616,53,27,39
287710.284638539,8664204.81765616,52,29,35
287710.34449249,8664204.81765616,50,33,31
287710.404346442,8664204.81765616,48,32,34
287710.464200394,8664204.81765616,48,32,30
287710.524054345,8664204.81765616,50,33,26
287710.583908297,8664204.81765616,52,30,30
287710.643762249,8664204.81765616,50,28,33
287710.7036162,8664204.81765616,49,29,32
287710.763470152,8664204.81765616,57,28,28
287710.823324103,8664204.81765616,71,20,45
287710.883178055,8664204.81765616,69,24,44
287710.943032007,8664204.81765616,69,24,45
287711.002885958,8664204.81765616,62,32,32
287711.06273991,8664204.81765616,58,34,22
287711.122593862,8664204.81765616,65,25,31
287711.182447813,8664204.81765616,72,20,36
287711.242301765,8664204.81765616,61,23,34
287711.302155716,8664204.81765616,51,26,32
287711.362009668,8664204.81765616,53,22,33
287711.42186362,8664204.81765616,49,26,34
287711.481717571,8664204.81765616,48,28,34
287711.541571523,8664204.81765616,48,30,35
287711.601425475,8664204.81765616,52,31,36
287711.661279426,8664204.81765616,59,30,36
287711.721133378,8664204.81765616,59,30,38
287711.780987329,8664204.81765616,64,27,34
287711.840841281,8664204.81765616,60,22,38
287711.900695233,8664204.81765616,55,28,33
287711.960549184,8664204.81765616,51,31,35
287712.020403136,8664204.81765616,51,34,27
287712.080257087,8664204.81765616,57,28,35
287712.140111039,8664204.81765616,62,30,33
287712.199964991,8664204.81765616,56,32,39
287712.259818942,8664204.81765616,55,37,32
287712.319672894,8664204.81765616,59,36,35
287712.379526846,8664204.81765616,72,30,29
287712.439380797,8664204.81765616,64,34,28
287712.499234749,8664204.81765616,58,33,31
287712.5590887,8664204.81765616,57,31,33
287712.618942652,8664204.81765616,56,33,31
287712.678796604,8664204.81765616,65,32,26
287712.738650555,8664204.81765616,72,28,34
287712.798504507,8664204.81765616,72,29,37
287712.858358458,8664204.81765616,71,28,42
287712.91821241,8664204.81765616,70,29,42
287712.978066362,8664204.81765616,64,42,36
287713.037920313,8664204.81765616,67,49,37
287713.097774265,8664204.81765616,66,52,57
287713.157628217,8664204.81765616,62,66,51
287713.217482168,8664204.81765616,78,50,59
287713.27733612,8664204.81765616,64,54,46
287713.337190071,8664204.81765616,64,41,36
287713.397044023,8664204.81765616,79,24,29
287713.456897975,8664204.81765616,76,26,42
287713.516751926,8664204.81765616,81,31,39
287713.576605878,8664204.81765616,88,25,58
287713.63645983,8664204.81765616,96,30,46
287705.376614506,8664204.75780221,46,25,33
287705.436468457,8664204.75780221,41,26,34
287705.496322409,8664204.75780221,43,24,37
287705.556176361,8664204.75780221,42,26,38
287705.616030312,8664204.75780221,37,31,34
287705.675884264,8664204.75780221,40,27,34
287705.735738216,8664204.75780221,45,22,32
287705.795592167,8664204.75780221,41,20,32
287705.855446119,8664204.75780221,69,12,28
287705.91530007,8664204.75780221,94,24,46
287705.975154022,8664204.75780221,117,21,49
287706.035007974,8664204.75780221,102,30,61
287706.094861925,8664204.75780221,101,24,68
287706.154715877,8664204.75780221,106,30,40
287706.214569829,8664204.75780221,98,31,55
287706.27442378,8664204.75780221,92,41,52
287706.334277732,8664204.75780221,95,31,64
287706.394131683,8664204.75780221,77,41,45
287706.453985635,8664204.75780221,61,38,47
287706.513839587,8664204.75780221,69,27,44
287706.573693538,8664204.75780221,70,28,37
287706.63354749,8664204.75780221,83,17,48
287706.693401442,8664204.75780221,84,27,49
287706.753255393,8664204.75780221,90,33,53
287706.813109345,8664204.75780221,120,23,48
287706.872963296,8664204.75780221,116,23,53
287706.932817248,8664204.75780221,116,22,52
287706.9926712,8664204.75780221,112,21,52
287707.052525151,8664204.75780221,108,18,56
287707.112379103,8664204.75780221,100,23,44
287707.172233055,8664204.75780221,93,18,54
287707.232087006,8664204.75780221,81,26,33
287707.291940958,8664204.75780221,72,25,34
287707.351794909,8664204.75780221,61,20,31
287707.411648861,8664204.75780221,49,17,28
287707.471502813,8664204.75780221,46,12,22
287707.531356764,8664204.75780221,35,15,22
287707.591210716,8664204.75780221,39,12,23
287707.651064668,8664204.75780221,40,14,21
287707.710918619,8664204.75780221,49,11,22
287707.770772571,8664204.75780221,55,13,23
287707.830626522,8664204.75780221,47,24,27
287707.890480474,8664204.75780221,54,21,28
287707.950334426,8664204.75780221,48,22,33
287708.010188377,8664204.75780221,46,24,28
287708.070042329,8664204.75780221,42,27,24
287708.12989628,8664204.75780221,46,18,24
287708.189750232,8664204.75780221,46,18,24
287708.249604184,8664204.75780221,46,14,18
287708.309458135,8664204.75780221,46,14,11
287708.369312087,8664204.75780221,48,9,14
287708.429166039,8664204.75780221,46,9,14
287708.48901999,8664204.75780221,42,8,18
287708.548873942,8664204.75780221,35,11,21
287708.608727893,8664204.75780221,43,9,20
